title,canonical_url,original_url,publication,sections,published_date,author,summary,score,score_breakdown,topic_cluster,reading_mode,selected_true_false,exclusion_reason_if_any
Are Garlic Supplements Good for Your Heart?,https://www.nytimes.com/2026/02/10/well/eat/health-benefits-garlic-supplements-heart.html,https://www.nytimes.com/2026/02/10/well/eat/health-benefits-garlic-supplements-heart.html,NYT,Ask Well,2026-02-10,Marlene Cimons,Some claim to support healthy blood pressure and cholesterol levels. We asked experts if that’s true.,12.4,"{""cross_section"": 0, ""keyword"": 8.399999999999999, ""opinion"": 0, ""recency"": -12, ""section"": 10, ""source_differentiation"": 6}",Wellness / Personal finance / Personal tech,Save for weekly review,False,below selected score threshold
Is It Bad to Snooze Your Alarm?,https://www.nytimes.com/2026/01/20/well/health-effects-alarm-snooze.html,https://www.nytimes.com/2026/01/20/well/health-effects-alarm-snooze.html,NYT,Ask Well,2026-01-20,Melinda Wenner Moyer,The answer may depend on why you’re doing it in the first place.,12.4,"{""cross_section"": 0, ""keyword"": 8.399999999999999, ""opinion"": 0, ""recency"": -12, ""section"": 10, ""source_differentiation"": 6}",Wellness / Personal finance / Personal tech,Save for weekly review,False,below selected score threshold
Can an App Replace a Personal Trainer? I Tested Nearly a Dozen to Find Out,https://www.wsj.com/articles/strength-training-apps-review-950a2d19,https://www.wsj.com/articles/strength-training-apps-review-950a2d19?mod=rss_Technology,WSJ,Technology,2025-01-26,,Apps can add flexibility and freshness to your routine. Just try not to get injured.,11.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": -12, ""section"": 23, ""source_differentiation"": 0}",Technology / AI,Save for weekly review,False,below selected score threshold
"Bill Gates on His Meeting With Trump, Musk's DOGE, His Childhood",https://www.wsj.com/articles/bill-gates-on-his-meeting-with-trump-musks-doge-his-childhood-d4a02114,https://www.wsj.com/articles/bill-gates-on-his-meeting-with-trump-musks-doge-his-childhood-d4a02114?mod=rss_Technology,WSJ,Technology,2025-01-25,,"The billionaire spoke with The Wall Street Journal ahead of his coming book, “Source Code.”",11.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": -12, ""section"": 23, ""source_differentiation"": 0}",Technology / AI,Save for weekly review,False,below selected score threshold
"TikTok Restoring Service for U.S. Users, After Trump Signals He Will Save It",https://www.wsj.com/articles/tiktok-goes-dark-for-u-s-users-while-trump-signals-he-will-save-it-0370b227,https://www.wsj.com/articles/tiktok-goes-dark-for-u-s-users-while-trump-signals-he-will-save-it-0370b227?mod=rss_Technology,WSJ,Technology,2025-01-20,,"The president-elect said he will issue an executive order, and the app said it will work on a long-term solution with the incoming administration.",11.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": -12, ""section"": 23, ""source_differentiation"": 0}",Technology / AI,Save for weekly review,False,below selected score threshold
How People Actually Make a Living on TikTok,https://www.wsj.com/articles/they-built-thriving-businesses-on-tiktok-the-ban-could-destroy-them-6918ab67,https://www.wsj.com/articles/they-built-thriving-businesses-on-tiktok-the-ban-could-destroy-them-6918ab67?mod=rss_Technology,WSJ,Technology,2025-01-20,,The platform has provided a surge in discovery and revenue for companies that may not be able to replicate it elsewhere.,11.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": -12, ""section"": 23, ""source_differentiation"": 0}",Technology / AI,Save for weekly review,False,below selected score threshold
What Happens Now That TikTok's Gone Dark?,https://www.wsj.com/articles/tiktok-ban-phone-app-whats-next-2e73fbac,https://www.wsj.com/articles/tiktok-ban-phone-app-whats-next-2e73fbac?mod=rss_Technology,WSJ,Technology,2025-01-19,,The company told users the app isn’t available and told them to stay tuned. Trump said he will likely intervene.,11.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": -12, ""section"": 23, ""source_differentiation"": 0}",Technology / AI,Save for weekly review,False,below selected score threshold
You Have Some Options for Dealing With Rising Property Taxes,https://www.nytimes.com/2026/04/17/your-money/property-taxes-appeals.html,https://www.nytimes.com/2026/04/17/your-money/property-taxes-appeals.html,NYT,Your Money,2026-04-17,Ann Carrns,"The average bill rose 3 percent last year, in part because of higher tax rates. There are ways to try to reduce what you owe, experts say.",10.4,"{""cross_section"": 0, ""keyword"": 8.399999999999999, ""opinion"": 0, ""recency"": -12, ""section"": 14, ""source_differentiation"": 0}",Wellness / Personal finance / Personal tech,Save for weekly review,False,below selected score threshold
How a Systems Glitch at Fidelity Caused One Woman’s Savings to Disappear,https://www.nytimes.com/2026/04/25/your-money/fidelity-investments-fraud-alert.html,https://www.nytimes.com/2026/04/25/your-money/fidelity-investments-fraud-alert.html,NYT,Your Money,2026-04-25,Tara Siegel Bernard,"Fidelity Investments notified a customer that her phone number and email address had been removed from her profile. When she logged in, her accounts and savings were nowhere to be found.",10.4,"{""cross_section"": 0, ""keyword"": 8.399999999999999, ""opinion"": 0, ""recency"": -12, ""section"": 14, ""source_differentiation"": 0}",Wellness / Personal finance / Personal tech,Save for weekly review,False,below selected score threshold
Older Americans Are Hoarding America’s Potential,https://www.nytimes.com/2026/04/21/opinion/ageism-gerontacracy-america.html,https://www.nytimes.com/2026/04/21/opinion/ageism-gerontacracy-america.html,NYT,Sunday Opinion,2026-04-24,Samuel Moyn,"Older Americans need incentives to give up accumulated housing, jobs and wealth.",10.4,"{""cross_section"": 0, ""keyword"": 8.399999999999999, ""opinion"": -8, ""recency"": -12, ""section"": 16, ""source_differentiation"": 6}",Opinion / Analysis,Save for weekly review,False,below selected score threshold
Wall Street Banks Prepare to Sell Billions of Dollars of X Loans,https://www.wsj.com/articles/wall-street-banks-prepare-to-sell-billions-of-dollars-of-x-loans-c609beb1,https://www.wsj.com/articles/wall-street-banks-prepare-to-sell-billions-of-dollars-of-x-loans-c609beb1?mod=pls_whats_news_us_business_f,WSJ,Business,2025-01-24,,Banks are hoping to sell the X debt at around 90 to 95 cents on the dollar.,10.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": -12, ""section"": 22, ""source_differentiation"": 0}",Business / Economy / Markets,Save for weekly review,False,below selected score threshold
Canada to Provide $720 Million to Canada Post to Avoid Insolvency at Mail Service,https://www.wsj.com/articles/canada-to-provide-720-million-to-canada-post-to-avoid-insolvency-at-mail-service-fc09a6b9,https://www.wsj.com/articles/canada-to-provide-720-million-to-canada-post-to-avoid-insolvency-at-mail-service-fc09a6b9?mod=pls_whats_news_us_business_f,WSJ,Business,2025-01-24,,The Canadian government said it would provide extraordinary financing to Canada Post to avoid insolvency at the state-owned mail service.,10.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": -12, ""section"": 22, ""source_differentiation"": 0}",Business / Economy / Markets,Save for weekly review,False,below selected score threshold
Amazon Willing to Discuss Quebec Shutdown With Canadian Officials,https://www.wsj.com/articles/amazon-willing-to-discuss-quebec-shutdown-with-canadian-officials-610e5f59,https://www.wsj.com/articles/amazon-willing-to-discuss-quebec-shutdown-with-canadian-officials-610e5f59?mod=pls_whats_news_us_business_f,WSJ,Business,2025-01-24,,"Amazon.com said it is open to talks with officials from the Canadian and Quebec governments about the decision to shut down operations in the country’s French-speaking province, which would lead to 1,700 people losing their jobs.",10.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": -12, ""section"": 22, ""source_differentiation"": 0}",Business / Economy / Markets,Save for weekly review,False,below selected score threshold
Novo Nordisk Shares Surge on New Obesity Drug Results,https://www.wsj.com/articles/novo-nordisk-shares-surge-on-new-obesity-drug-results-416670ee,https://www.wsj.com/articles/novo-nordisk-shares-surge-on-new-obesity-drug-results-416670ee?mod=pls_whats_news_us_business_f,WSJ,Business,2025-01-24,,Novo Nordisk shares rose sharply after the Danish pharmaceutical giant said an experimental weight-loss shot helped patients lose 22% of their body weight in a clinical trial.,10.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": -12, ""section"": 22, ""source_differentiation"": 0}",Business / Economy / Markets,Save for weekly review,False,below selected score threshold
"If You Need to Escape a Wildfire in an EV, Here Is What to Know",https://www.wsj.com/articles/if-you-need-to-escape-a-wildfire-in-an-ev-here-is-what-to-know-0fa41f51,https://www.wsj.com/articles/if-you-need-to-escape-a-wildfire-in-an-ev-here-is-what-to-know-0fa41f51?mod=pls_whats_news_us_business_f,WSJ,Business,2025-01-24,,Driving an electric car in a wildfire emergency has its own unique challenges and benefits.,10.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": -12, ""section"": 22, ""source_differentiation"": 0}",Business / Economy / Markets,Save for weekly review,False,below selected score threshold
Tesla to Recall Cars in China on Safety Concerns,https://www.wsj.com/articles/tesla-to-recall-1-2-million-cars-in-china-on-safety-concerns-06ff757a,https://www.wsj.com/articles/tesla-to-recall-1-2-million-cars-in-china-on-safety-concerns-06ff757a?mod=pls_whats_news_us_business_f,WSJ,Business,2025-01-24,,Tesla China plans to fix 1.2 million China-made and imported vehicles with software issues.,10.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": -12, ""section"": 22, ""source_differentiation"": 0}",Business / Economy / Markets,Save for weekly review,False,below selected score threshold
China's WeRide Wants to Build Global Robotaxi Empire,https://www.wsj.com/articles/chinas-weride-wants-to-build-global-robotaxi-empire-6804cc80,https://www.wsj.com/articles/chinas-weride-wants-to-build-global-robotaxi-empire-6804cc80?mod=pls_whats_news_us_business_f,WSJ,Business,2025-01-24,,"The Chinese autonomous-driving company is aiming to make more inroads overseas this year, betting that robotaxis and related services will be in high demand in coming years.",10.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": -12, ""section"": 22, ""source_differentiation"": 0}",Business / Economy / Markets,Save for weekly review,False,below selected score threshold
"Looking for a College Scholarship on Social Media Sites? Buyer, Beware.",https://www.nytimes.com/2026/04/11/your-money/college-scholarships-social-media.html,https://www.nytimes.com/2026/04/11/your-money/college-scholarships-social-media.html,NYT,Your Money,2026-04-11,Ann Carrns,"Students say they trust their peers’ advice more than financial advisers’, a new survey found. But experts say students need to do their own research.",8.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": -12, ""section"": 14, ""source_differentiation"": 6}",Wellness / Personal finance / Personal tech,Save for weekly review,False,below selected score threshold
Maybe Trump Was Never a Deal Maker,https://www.nytimes.com/video/opinion/100000010856899/maybe-trump-was-never-a-deal-maker.html,https://www.nytimes.com/video/opinion/100000010856899/maybe-trump-was-never-a-deal-maker.html,NYT,Opinion,2026-04-27,,"Trump built his political brand on being the ultimate negotiator, but in his second term that image is crumbling. On “The Opinions,” the columnist Carlos Lozada argues that we’re witnessing “the limits to his deal-making prowess, especially internationally.”",8.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": -8, ""recency"": -2, ""section"": 12, ""source_differentiation"": 6}",Opinion / Analysis,Save for weekly review,False,below selected score threshold
Can King Charles III Still Hold Sway With Trump?,https://www.nytimes.com/2026/04/27/opinion/king-charles-trump-visit.html,https://www.nytimes.com/2026/04/27/opinion/king-charles-trump-visit.html,NYT,Opinion,2026-04-27,Craig Brown,Courtesy can be tactical as well as virtuous.,8.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": -8, ""recency"": -2, ""section"": 12, ""source_differentiation"": 6}",Opinion / Analysis,Save for weekly review,False,below selected score threshold
The Frightening Night at a Washington Gala,https://www.nytimes.com/2026/04/27/opinion/letters/white-house-correspondents-dinner-shooting.html,https://www.nytimes.com/2026/04/27/opinion/letters/white-house-correspondents-dinner-shooting.html,NYT,Opinion,2026-04-27,,"Readers discuss political violence, online rumors, gun control and security measures.",8.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": -8, ""recency"": -2, ""section"": 12, ""source_differentiation"": 6}",Opinion / Analysis,Save for weekly review,False,below selected score threshold
"By Week’s End, Trump’s War Will Be Plainly Illegal",https://www.nytimes.com/2026/04/27/opinion/trump-iran-war-powers.html,https://www.nytimes.com/2026/04/27/opinion/trump-iran-war-powers.html,NYT,Opinion,2026-04-27,Erwin Chemerinsky,Federal judges have a duty to enforce the War Powers Act.,8.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": -8, ""recency"": -2, ""section"": 12, ""source_differentiation"": 6}",Opinion / Analysis,Save for weekly review,False,below selected score threshold
Ukraine Has Picked Up the Torch America Dropped,https://www.nytimes.com/2026/04/26/opinion/zelensky-ukraine-trump-nato-leader.html,https://www.nytimes.com/2026/04/26/opinion/zelensky-ukraine-trump-nato-leader.html,NYT,Opinion,2026-04-27,David French,The world is looking to Volodymyr Zelensky for leadership.,8.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": -8, ""recency"": -2, ""section"": 12, ""source_differentiation"": 6}",Opinion / Analysis,Save for weekly review,False,below selected score threshold
"In Wine Country, Sales Are Down and Fraud Is Rampant",https://www.nytimes.com/2026/04/25/business/dealbook/wine-fraud.html,https://www.nytimes.com/2026/04/25/business/dealbook/wine-fraud.html,NYT,DealBook,2026-04-25,Ian Frisch,"The industry’s murky supply chain has long attracted scammers and con artists. In the words of one expert, “Wine and fraud go hand in hand.”",7.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": -12, ""section"": 19, ""source_differentiation"": 0}",Business / Economy / Markets,Save for weekly review,False,below selected score threshold
What LIV Golf’s Demise Means for Saudi Influence,https://www.nytimes.com/2026/04/16/business/dealbook/liv-golf-saudi-arabia.html,https://www.nytimes.com/2026/04/16/business/dealbook/liv-golf-saudi-arabia.html,NYT,DealBook,2026-04-16,"Andrew Ross Sorkin, Bernhard Warner, Sarah Kessler, Michael J. de la Merced, Niko Gallogly, Brian O’Keefe and Ian Mount","The upstart golf circuit couldn’t conquer the sport, despite big spending by Saudi Arabia. Its end signals limits to how much the country will spend.",7.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": -12, ""section"": 19, ""source_differentiation"": 0}",Business / Economy / Markets,Save for weekly review,False,below selected score threshold
"After an Assassination Attempt, a Grim Political Math Sets In",https://www.nytimes.com/2026/04/28/opinion/president-assassination-politics.html,https://www.nytimes.com/2026/04/28/opinion/president-assassination-politics.html,NYT,Opinion,2026-04-28,Matthew Dallek and Robert Dallek,Assassination attempts against sitting presidents have tended to compound their political problems and isolate them from the public.,7.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": -8, ""recency"": 3, ""section"": 12, ""source_differentiation"": 0}",Opinion / Analysis,Save for weekly review,False,below selected score threshold
What Tucker Carlson Means When He Talks About Israel,https://www.nytimes.com/2026/04/28/opinion/tucker-carlson-israel-conspiracy-theories.html,https://www.nytimes.com/2026/04/28/opinion/tucker-carlson-israel-conspiracy-theories.html,NYT,Opinion,2026-04-28,Peter Beinart,The far right is conflating Israel with Jewishness.,7.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": -8, ""recency"": 3, ""section"": 12, ""source_differentiation"": 0}",Opinion / Analysis,Save for weekly review,False,below selected score threshold
We Will Be Paying for the Iran War for a Very Long Time,https://www.nytimes.com/2026/04/26/opinion/iran-cost-united-states-iraq-ukraine.html,https://www.nytimes.com/2026/04/26/opinion/iran-cost-united-states-iraq-ukraine.html,NYT,Opinion,2026-04-28,Haider Ali Hussein Mullick,The Iran conflict resembles others the United States has been involved in recently: easy to start and hard to end.,7.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": -8, ""recency"": 3, ""section"": 12, ""source_differentiation"": 0}",Opinion / Analysis,Save for weekly review,False,below selected score threshold
The Political Defeats of Elon Musk,https://www.nytimes.com/2026/04/25/opinion/elon-musk-donald-trump-influence.html,https://www.nytimes.com/2026/04/25/opinion/elon-musk-donald-trump-influence.html,NYT,Opinion; Sunday Opinion,2026-04-25,Ross Douthat,His political malpractice will loom large in the history of Trump 2.0.,5.0,"{""cross_section"": 3, ""keyword"": 0.0, ""opinion"": -8, ""recency"": -12, ""section"": 16, ""source_differentiation"": 6}",Opinion / Analysis,Save for weekly review,False,below selected score threshold
"Trump, Iran’s Newest Hostage",https://www.nytimes.com/2026/04/25/opinion/trump-iran-war-israel.html,https://www.nytimes.com/2026/04/25/opinion/trump-iran-war-israel.html,NYT,Opinion; Sunday Opinion,2026-04-25,Maureen Dowd,The president is buried in the graveyard of vanity.,5.0,"{""cross_section"": 3, ""keyword"": 0.0, ""opinion"": -8, ""recency"": -12, ""section"": 16, ""source_differentiation"": 6}",Opinion / Analysis,Save for weekly review,False,below selected score threshold
Is Social Smoking Bad for You?,https://www.nytimes.com/2025/12/30/well/social-smoking.html,https://www.nytimes.com/2025/12/30/well/social-smoking.html,NYT,Ask Well,2025-12-30,Kara McGrath,We asked the experts if social smoking was essentially playing with fire.,4.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": -12, ""section"": 10, ""source_differentiation"": 6}",Wellness / Personal finance / Personal tech,Save for weekly review,False,below selected score threshold
Trump's Lumber Tariffs and Disaster Recovery,https://www.wsj.com/articles/lumber-tariffs-and-disaster-recovery-canada-california-fires-4ec8f2e0,https://www.wsj.com/articles/lumber-tariffs-and-disaster-recovery-canada-california-fires-4ec8f2e0,WSJ,Opinion,2025-01-26,,Border taxes on imports from Canada will slow rebuilding in Los Angeles and North Carolina.,3.9,"{""cross_section"": 0, ""keyword"": 11.899999999999999, ""opinion"": -8, ""recency"": -12, ""section"": 12, ""source_differentiation"": 0}",Opinion / Analysis,Save for weekly review,False,below selected score threshold
Paul Brainerd Dies at 78; Pioneered Desktop Publishing With PageMaker,https://www.nytimes.com/2026/03/21/technology/personaltech/paul-brainerd-dead.html,https://www.nytimes.com/2026/03/21/technology/personaltech/paul-brainerd-dead.html,NYT,Personal Technology,2026-03-21,Michael S. Rosenwald,"His software brought printing into the digital age, allowing users to stop manually splicing columns of text and graphics and instead create layouts on a virtual pasteboard.",2.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": -12, ""section"": 14, ""source_differentiation"": 0}",Wellness / Personal finance / Personal tech,Save for weekly review,False,below selected score threshold
Useful Local Travel Apps to Download Before You Go Abroad,https://www.nytimes.com/2026/03/19/travel/local-apps-international-travel.html,https://www.nytimes.com/2026/03/19/travel/local-apps-international-travel.html,NYT,Personal Technology,2026-03-19,Ruffin Prevost,"Ride-hailing, dining and navigation apps you rely on at home may not be the best options in many countries. Here are local alternatives to download before you go.",2.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": -12, ""section"": 14, ""source_differentiation"": 0}",Wellness / Personal finance / Personal tech,Save for weekly review,False,below selected score threshold
"How to Follow the Game, Even When You Can’t See It Live",https://www.nytimes.com/2026/03/18/technology/personaltech/how-to-follow-the-game-even-when-you-cant-see-it-live.html,https://www.nytimes.com/2026/03/18/technology/personaltech/how-to-follow-the-game-even-when-you-cant-see-it-live.html,NYT,Personal Technology,2026-03-18,J. D. Biersdorfer,"When previous commitments keep you from catching your team on television, keep up with it using free apps that quietly deliver scores and more to your phone.",2.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": -12, ""section"": 14, ""source_differentiation"": 0}",Wellness / Personal finance / Personal tech,Save for weekly review,False,below selected score threshold
4 Apps That Make Traveling With Disabilities Easier,https://www.nytimes.com/2026/03/13/travel/disabled-travelers-apps-accessibility.html,https://www.nytimes.com/2026/03/13/travel/disabled-travelers-apps-accessibility.html,NYT,Personal Technology,2026-03-13,Liza Weisstuch,"Three apps and one website help travelers with a variety of disabilities identify potential obstacles, get audio descriptions in 185 languages and book custom trips.",2.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": -12, ""section"": 14, ""source_differentiation"": 0}",Wellness / Personal finance / Personal tech,Save for weekly review,False,below selected score threshold
How to Watch Free Live Television on Your Phone or Tablet,https://www.nytimes.com/2026/02/18/technology/personaltech/free-live-tv-mobile-apps.html,https://www.nytimes.com/2026/02/18/technology/personaltech/free-live-tv-mobile-apps.html,NYT,Personal Technology,2026-02-23,J. D. Biersdorfer,"Whether by app or old-school antennas, budget-friendly options abound.",2.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": -12, ""section"": 14, ""source_differentiation"": 0}",Wellness / Personal finance / Personal tech,Save for weekly review,False,below selected score threshold
How to Deal With That Drawer Full of Old Gadgets,https://www.nytimes.com/2026/01/22/technology/personaltech/how-to-deal-with-that-drawer-full-of-old-gadgets.html,https://www.nytimes.com/2026/01/22/technology/personaltech/how-to-deal-with-that-drawer-full-of-old-gadgets.html,NYT,Personal Technology,2026-01-22,J. D. Biersdorfer,"This month, resolve to revive or relinquish those old music players and point-and-shoot cameras — and retrieve any files trapped on the devices.",2.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": -12, ""section"": 14, ""source_differentiation"": 0}",Wellness / Personal finance / Personal tech,Save for weekly review,False,below selected score threshold
Gmail to Let Users Change Their Addresses While Keeping Data,https://www.nytimes.com/2025/12/28/technology/gmail-change-address-email.html,https://www.nytimes.com/2025/12/28/technology/gmail-change-address-email.html,NYT,Personal Technology,2025-12-30,Adeel Hassan,"Under the shift, which Google said would eventually be rolled out to all users, old addresses would remain active. Messages and services would not be lost.",2.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": -12, ""section"": 14, ""source_differentiation"": 0}",Wellness / Personal finance / Personal tech,Save for weekly review,False,below selected score threshold
How Jet Fuel Shortages Could Affect Summer Travel to Europe and Beyond,https://www.nytimes.com/2026/04/24/travel/flight-cancellations-europe-summer-vacation.html,https://www.nytimes.com/2026/04/24/travel/flight-cancellations-europe-summer-vacation.html,NYT,Your Money,2026-04-24,Christine Chung,"Facing sky-high fuel costs linked to the war in Iran, airlines are cutting routes and raising prices. European vacations are looking a lot less affordable.",2.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": -12, ""section"": 14, ""source_differentiation"": 0}",Wellness / Personal finance / Personal tech,Save for weekly review,False,below selected score threshold
Where to Enjoy an Airport Shower After a Long Flight,https://www.nytimes.com/2026/04/24/travel/airport-lounges-showers-beds.html,https://www.nytimes.com/2026/04/24/travel/airport-lounges-showers-beds.html,NYT,Your Money,2026-04-24,Julie Weed,Affordable arrivals lounges offer amenities like nap pods and showers where weary passengers can freshen up. You may never start a vacation the same way again.,2.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": -12, ""section"": 14, ""source_differentiation"": 0}",Wellness / Personal finance / Personal tech,Save for weekly review,False,below selected score threshold
Baggage Fees Are Up. Here’s How to Avoid Them.,https://www.nytimes.com/2026/04/21/travel/airline-baggage-fees.html,https://www.nytimes.com/2026/04/21/travel/airline-baggage-fees.html,NYT,Your Money,2026-04-21,Shannon Sims,"Airline passengers are feeling the pain in rising fees, as the war in Iran weighs on the price of jet fuel. Loyalty programs and certain credit cards can help ease the burden.",2.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": -12, ""section"": 14, ""source_differentiation"": 0}",Wellness / Personal finance / Personal tech,Save for weekly review,False,below selected score threshold
"Delta, Southwest, WestJet and Other Airlines Announce Higher Baggage Fees and Fuel Surcharges",https://www.nytimes.com/2026/04/07/travel/airfare-bag-fees-fuel-surcharges.html,https://www.nytimes.com/2026/04/07/travel/airfare-bag-fees-fuel-surcharges.html,NYT,Your Money,2026-04-08,Christine Chung,"American and Canadian airlines, squeezed by surging fuel costs from the war in Iran, are adding “sticky” new bag fees and surcharges, on top of higher fares.",2.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": -12, ""section"": 14, ""source_differentiation"": 0}",Wellness / Personal finance / Personal tech,Save for weekly review,False,below selected score threshold
The Prepper Delusion,https://www.nytimes.com/2026/04/27/opinion/the-prepper-delusion.html,https://www.nytimes.com/2026/04/27/opinion/the-prepper-delusion.html,NYT,Opinion,2026-04-27,Kit Dillon,"As the environment becomes more treacherous, stuff won’t keep us safe.",2.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": -8, ""recency"": -2, ""section"": 12, ""source_differentiation"": 0}",Opinion / Analysis,Save for weekly review,False,below selected score threshold
Derrick Adams Paints Black Joy When We Need It Most,https://www.nytimes.com/2026/04/26/opinion/culture/the-artist-derrick-adams-black.html,https://www.nytimes.com/2026/04/26/opinion/culture/the-artist-derrick-adams-black.html,NYT,Opinion,2026-04-27,Robin Givhan,There’s more to Derrick Adams’s paintings than Black joy. But that complicated emotion is what tugs at the heart.,2.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": -8, ""recency"": -2, ""section"": 12, ""source_differentiation"": 0}",Opinion / Analysis,Save for weekly review,False,below selected score threshold
The Conspiracy Theory Behind Tucker Carlson’s Apology,https://www.nytimes.com/2026/04/24/opinion/conspiracy-theory-tucker-antisemitism.html,https://www.nytimes.com/2026/04/24/opinion/conspiracy-theory-tucker-antisemitism.html,NYT,Sunday Opinion,2026-04-24,Michelle Goldberg,"Rather than honestly reckoning with their role in America’s derangement, MAGA apostates are creating a scapegoat to explain it away.",2.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": -8, ""recency"": -12, ""section"": 16, ""source_differentiation"": 6}",Opinion / Analysis,Save for weekly review,False,below selected score threshold
"Trump Corrupts, and Absolute Trump Corrupts Absolutely",https://www.nytimes.com/2026/04/22/opinion/trump-crypto-pardons-corruption.html,https://www.nytimes.com/2026/04/22/opinion/trump-crypto-pardons-corruption.html,NYT,Sunday Opinion,2026-04-23,Jamelle Bouie,The president is one of a kind.,2.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": -8, ""recency"": -12, ""section"": 16, ""source_differentiation"": 6}",Opinion / Analysis,Save for weekly review,False,below selected score threshold
Graham Platner Went to Hell and Back. He Has a Simple Message for Democrats.,https://www.nytimes.com/2026/04/22/opinion/graham-platner-forever-war-trump.html,https://www.nytimes.com/2026/04/22/opinion/graham-platner-forever-war-trump.html,NYT,Sunday Opinion,2026-04-23,Ben Rhodes,"At campaign stops, he talks about high gas prices and Trump’s incompetence. But the core of his message is an unflinching disgust for forever war.",2.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": -8, ""recency"": -12, ""section"": 16, ""source_differentiation"": 6}",Opinion / Analysis,Save for weekly review,False,below selected score threshold
The Four Lessons Liberals Should Consider After Orban’s Defeat,https://www.nytimes.com/2026/04/18/opinion/orban-liberals-lessons.html,https://www.nytimes.com/2026/04/18/opinion/orban-liberals-lessons.html,NYT,Sunday Opinion,2026-04-20,Ross Douthat,"The lesson for Republicans comes too late, but liberals can still learn from the end of Orbanism.",2.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": -8, ""recency"": -12, ""section"": 16, ""source_differentiation"": 6}",Opinion / Analysis,Save for weekly review,False,below selected score threshold
The Pope Bedevils Trump,https://www.nytimes.com/2026/04/18/opinion/pope-trump-hegseth-iran.html,https://www.nytimes.com/2026/04/18/opinion/pope-trump-hegseth-iran.html,NYT,Sunday Opinion,2026-04-18,Maureen Dowd,A higher authority finally tells Trump he’s no messiah.,2.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": -8, ""recency"": -12, ""section"": 16, ""source_differentiation"": 6}",Opinion / Analysis,Save for weekly review,False,below selected score threshold
